timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,latitude,longitude,speed
0.0,0.04967141530112327,9.835049285034588,-0.08289950109220723,-0.0012535819454634375,0.015139772332907038,-0.018464664922218085,37.7749,-122.4194,5.4
0.02,-0.013826430117118467,9.844644820949698,-0.05601810401969696,0.019102846410024767,-0.01844330648355251,-0.027033692112326674,37.7749,-122.4194,5.4
0.04,0.06476885381006925,9.741997527842152,0.07472936051232619,-0.019714520926710874,0.017392118402113205,-0.019517465059546654,37.7749,-122.4194,5.4
0.06,0.15230298564080255,9.8332253697161,0.06103702654334649,0.010080930310356888,0.02711275717609902,0.02107283593215679,37.7749,-122.4194,5.4
0.08,-0.023415337472333597,9.839307247329868,-0.002090159396414813,-0.010605152367448816,0.008268698064474018,-0.01898797777663886,37.7749,-122.4194,5.4
0.1,-0.023413695694918055,9.738564858197364,0.0117327383308782,-0.015857456645246883,0.037535916251161316,0.052647641296747816,37.7749,-122.4194,5.4
0.12,0.15792128155073915,9.996577451114476,0.12776648957884248,-0.0021406071990911564,-0.01547578398207146,0.009866358017617784,37.7749,-122.4194,5.4
0.14,0.07674347291529088,9.857383292091178,-0.059157138883582996,-0.020704846448387482,-0.02489309406622834,0.003696722473897478,37.7749,-122.4194,5.4
0.16,-0.04694743859349521,9.690869650279735,0.054709738117003796,-0.011072986106943641,-0.035574404978085575,-0.017167155603624272,37.7749,-122.4194,5.4
0.18,0.05425600435859647,9.875655360863384,-0.020219265243389406,-0.02395755785177697,0.02992088622978366,0.014006197588179828,37.7749,-122.4194,5.4
0.2,-0.046341769281246226,9.712531832977268,-0.02176812032272203,0.03929450265832778,0.013087313127081154,-0.01151275652475548,37.7749,-122.4194,5.4
0.22,-0.04657297535702569,9.888708460374247,0.10987768519871902,0.0007052710394345722,-0.0011116934182091014,0.002440196292907229,37.7749,-122.4194,5.4
0.24,0.02419622715660341,9.925859557900742,0.08254163489880299,-0.013994510159851712,0.005599372526396406,0.051201690765375896,37.7749,-122.4194,5.4
