timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,latitude,longitude,speed
0.0,-0.12314484811278292,9.523192296314626,0.07595435114470829,0.048854991487692054,-0.005591658659067875,0.03833335362447052,37.7749,-122.4194,8.5
0.02,-0.0681444288191445,9.84155441464868,0.0034096111536820297,-0.017278691841047033,-0.03511625159935199,0.0187119089096654,37.7749,-122.4194,8.5
0.04,-0.04387423722815321,9.800847661415862,0.04724297645627014,-0.009349229808843144,0.00714466373240427,0.0030274573005965554,37.7749,-122.4194,8.5
0.06,-0.10404588926744605,9.916253593786632,-0.013534058288069884,0.0031853704373463534,-0.004060126419124887,-0.01474337639444441,37.7749,-122.4194,8.5
0.08,0.04428134769121681,9.937270657131371,-0.011372072303146961,-0.001277246928175359,-0.016245346566953933,0.013623245173586552,37.7749,-122.4194,8.5
0.1,0.326270509411727,9.692126322317346,0.1529065067597273,0.025293509610792145,-0.027222631832087552,-0.008483121386462305,37.7749,-122.4194,8.5
0.12,0.10566435886629724,9.757953348681472,0.03191809235350867,0.016797936255366974,0.04294115140669523,0.009746379059329614,37.7749,-122.4194,8.5
0.14,-0.02878224743811832,9.798515721802149,-0.04536411775545768,0.003905766163427546,-0.017725157669213926,0.020076495721965897,37.7749,-122.4194,8.5
0.16,-0.1301829322793385,9.815724927154141,0.0581482128489947,-0.018579330119825,-0.014664223802262588,-0.006789865826478763,37.7749,-122.4194,8.5
0.18,0.06104507059862577,9.99517782508967,-0.05799477908487525,0.00791403662882946,-0.010763951407050332,0.02754294725061263,37.7749,-122.4194,8.5
0.2,0.028248620368899864,9.802596350741807,-0.023299742236175137,-0.005216037400950291,0.01438830312181783,-0.02682787170314692,37.7749,-122.4194,8.5
0.22,0.11858197368741928,9.908046223141316,-0.2171622449987592,0.007489861757933201,-0.04280936657625395,-0.016247949986679465,37.7749,-122.4194,8.5
0.24,-0.08063613078420791,9.869222002389934,-0.05050804006673579,0.04044693322667667,-0.0004069095377816089,-0.011281357761800614,37.7749,-122.4194,8.5
0.26,-0.08324241162123049,10.039186667481157,-0.11690100885982468,0.008840571449913614,-0.0006752220069196862,-0.0014652623851331868,37.7749,-122.4194,8.5
0.28,0.13339907614650268,9.855209948074453,0.08008944298483976,-0.005687345924719728,0.03407926458323482,0.018334905777561073,37.7749,-122.4194,8.5
0.3,0.2614738070506956,9.778655821727002,0.04167419769202035,0.017574046399951762,-0.0032486578031279177,0.02808439973079722,37.7749,-122.4194,8.5
0.32,-0.18641997083695305,9.593980485457248,0.13669920658441054,-0.012271386399438276,-0.027600915977967568,-0.0005390215862655748,37.7749,-122.4194,8.5
0.34,-0.137734749663374,9.834471406087406,-0.057274875569610466,-0.04006757175990528,0.015869746438772855,-0.00200602698192653,37.7749,-122.4194,8.5
0.36,0.18514116147324283,9.728210764501359,0.07711955883186447,-0.010252873744628662,-0.017727539274306734,-0.006913445121316287,37.7749,-122.4194,8.5
0.38,0.09016720818392597,9.854919846716486,-0.050711480936677635,-0.0004156775658052729,-0.004632444167552008,-0.06637742578020286,37.7749,-122.4194,8.5
0.4,0.03277228957564352,9.80452526665417,0.18700647563144288,0.004253271830175285,-0.028549911225295148,0.004473298066520053,37.7749,-122.4194,8.5
