timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,optical_lux
0.0,0.02662084886337115,9.75228238870424,0.01899662041909559,0.019046566360052468,0.02252660442092762,0.0021766344531068548,100.0
0.02,0.02202462558811225,9.774225887989319,0.03006174541438696,-0.010074841749081067,-0.006589296028903309,0.014500198233459605,100.0
0.04,-0.03228502029837548,9.881831830945437,0.004638545911605125,0.012639784570611249,0.005758000797126992,0.009130837480795665,100.0
0.06,-0.03984899161486558,9.903046267503525,-0.19284782041853166,-0.012824905326327955,0.0006534181471680834,0.011904890688214667,100.0
0.08,0.019136492736769983,9.864038331642423,0.19426698297429726,-0.017710987349064036,-0.002804346673399016,-0.0014854819800075776,100.0
0.1,-0.004172872249405324,9.843612358414441,-0.12647661485960177,0.008264607788604031,-0.004444200670935781,-0.013536045209275135,100.0
0.12,-0.13963350909932845,9.8576041690982,-0.143178896498071,-0.004615088240972476,0.0036429940363150704,0.0004195107070522368,100.0
0.14,0.0018192026633891381,9.714761081434224,-0.09421545209480277,0.000595114920920482,0.01180232319100988,0.004953665982530585,100.0
0.16,0.03427499301093697,9.725398864046204,-0.15212078863319836,0.0069828929321086855,0.005138141320535964,-0.0018201570966321682,100.0
0.18,0.013710306498982775,9.829603554318584,0.07180385224437903,-0.008475929144627237,-0.002651155837868461,-0.0036718558082738753,100.0
0.2,-0.03455120320045976,9.712835162205051,0.06780469327461756,-0.0026134216811715084,0.001352844809581284,0.003290389087965264,100.0
0.22,-0.18433172485272453,9.69599342664237,0.07734953333780545,0.014861401558468006,0.012103391143777904,0.004562228055596494,100.0
0.24,-0.15180393628187316,9.681622681318727,-0.04595152118872652,-0.0010578844524524826,0.0019782995162592044,-0.0007229890333356086,100.0
0.26,0.035877479056939963,9.64588135940164,-0.08697445045875912,-0.000498152881646775,4.967985415173882e-05,-0.006486351689023059,100.0
0.28,0.20010392985811906,9.818111354721172,-0.11073539635303907,0.006581978208156302,-0.003132763507023251,0.008245840765905498,100.0
0.3,-0.043395216511148305,9.820171806137745,-0.10318420109932468,0.002267237783971678,-0.009515353787960257,-0.008245982873061863,100.0
0.32,-0.06402537766891858,9.642157105458477,-0.07642636161927358,0.010908408329120494,0.0026755814388991733,0.006730079063575157,100.0
0.34,0.17376059167877497,9.93095721435318,0.05606272404537493,-0.0005862170779036329,-0.0016103622846680497,-0.0018969763424546823,100.0
0.36,-0.045351299071198115,9.828653003630192,-0.010828758836334565,-0.00962284876829332,-0.00499281371007262,0.0020705292389544216,100.0
0.38,0.1702760761894205,9.890670709485299,-0.06778577505790108,-0.004345438107846889,0.01948061331152117,0.004051614196729327,100.0
0.4,0.04478528276859695,9.719914245887617,0.0031919104095079463,0.005176946264362528,-0.0065547212581280245,0.0013549539574931797,100.0
0.42,0.04165028173914671,9.749928931127942,-0.15673806339224783,0.0008781774371546078,-0.0070982179673146194,0.008721872679270687,100.0
0.44,-0.0413797035802125,9.893844473042392,-0.01917310685720977,-0.020574246687592328,-0.005794493132729468,0.005825223094636221,100.0
0.46,0.20995100881927617,9.777255215345965,0.1789660560056487,-0.017194475621304363,-0.006743384851343768,0.006771815712375315,100.0
0.48,-0.0356043933333146,9.817763026025986,-0.1683296421304907,0.0006208970274689496,-0.014138376473373498,0.009460665344873475,100.0
0.5,0.01818057803472877,9.764215257763574,-0.10679438354619289,0.006894560579205907,0.0021170577109701984,-0.012957021731604144,100.0
0.52,0.028124230581068443,9.777182897009641,0.0981024780759854,0.005961936118217643,0.005463185723945107,0.004190601798865296,100.0
0.54,0.02558641300760238,9.773421709375919,-0.025103513244984017,-0.01656406673052256,-0.010000758114016604,0.023424215928024204,100.0
0.56,0.004108007713355842,9.781054851522073,-0.10023402175176027,0.010412188717828341,0.006100909379714641,-0.002513316987189913,100.0
0.58,0.020134247227750764,9.856799862514855,0.03869696461394284,0.014817432938287682,-0.0023462579282041165,0.01263331831582591,100.0
0.6,0.08382324884570529,9.76754563065495,0.055060406679315235,0.0014175540248513403,0.004467122254719684,0.01972870027700957,100.0
0.62,0.04490617527253591,9.752580727252512,0.01000790081192275,0.01606483275538683,0.014571247974729177,-0.0005118661321773052,100.0
0.64,-0.06396800030823757,9.757152615261592,0.05914539087813232,-0.00879358887979576,-0.010461996307103136,0.006128826986536111,100.0
0.66,-0.014047391590896375,9.757750354462653,0.25693735282927926,0.009430619924937114,-0.010388815582502174,0.003285898323206799,100.0
0.68,-0.0773177388567961,9.788780833987923,0.02645196867280626,-0.015169710932241008,0.004657770392758616,-0.02406950294269325,100.0
0.7000000000000001,0.14331312293330534,9.792935749459627,0.18808158695599886,0.01923347308406769,-0.0038513729123695723,0.007802563255296941,100.0
0.72,0.028836525065682406,9.844602158722987,0.15518575905852397,-0.01150817527424038,-0.002129053022263535,0.007038386054823749,100.0
0.74,-0.05114767665590645,9.951365994866178,-0.08515073739829428,-0.019647801225406377,0.003191324329676909,0.007629222990133954,100.0
0.76,-0.03867918934894561,9.815816075536187,-0.004510493299114764,0.006334807694247085,0.017432805167840786,0.010670971523289966,100.0
0.78,0.09308660597634154,9.80013301502063,-0.09193975618104089,-0.004421590480661655,-0.004075202482690341,-0.0046800572479797665,100.0
0.8,-0.03025510584304125,9.747110949865863,0.03687354410553939,0.00019453188725268634,0.0028575874016472423,-0.0041006448008774335,100.0
0.8200000000000001,0.17105062239713092,9.84376082028015,-0.1242920775593738,0.010190914573918589,0.005309517295496057,-0.01876817865655288,100.0
0.84,-0.04243426444837962,9.775349155606404,-0.05645302124880907,0.010577504052408131,-0.004824736361176447,-0.0015808117954853771,100.0
0.86,0.011709443506168364,9.8293380184116,-0.033218801094459564,0.0022582698700401543,0.0017968261661061402,0.014519322206827018,100.0
0.88,0.04930026641642556,9.903245946918048,-0.06272428439171626,-0.0012018908624334915,0.010205761088759,-0.006344179889518582,100.0
0.9,0.09184842088432438,9.867675477974636,-0.010143175645616807,0.008159067157469677,-0.0013832303201106735,-0.010877335993315577,100.0
0.92,-0.038509170268338645,9.860854856407997,0.19005774862270874,-0.00030026995052871654,0.011545988088647317,-0.004341924913093906,100.0
0.9400000000000001,0.05817241321733786,9.822169052479557,-0.04875845715448748,0.005427613750923308,0.019382538803225945,-0.006610398462925568,100.0
0.96,-0.05754041959175774,9.634628828195028,0.08261494018303892,0.011658317973160639,0.003813377665671088,-0.005172962656252681,100.0
0.98,0.0032470316856859113,9.828805345190187,-0.1235348627111324,0.004146775351462478,-0.005102827756407275,0.0016139874517104962,2.0
1.0,10.0,45.0,10.0,0.005204522366132325,0.014707882312654257,-0.011278166118627862,2.0
1.02,-0.047171982680124576,9.724775724431913,-0.016514954827686074,-0.0010974465352091814,0.012287713967163855,0.002837591245507135,2.0
1.04,-0.11962802965189748,9.719025489729303,-0.08826426291749521,0.002654319332481947,-0.002886848914738134,0.0037504121212720218,100.0
1.06,-0.15560328134734383,9.960737876328317,0.03698906814231217,-0.00369654819475652,-0.012427637815787537,-0.012162079310536172,100.0
1.08,0.23808598709624684,9.99727599516874,0.08290625396049564,0.004615377149503865,0.004105027215433065,-0.009861230752050386,100.0
1.1,0.08127720312262793,9.695657038558894,0.07374621413369857,0.0016395465118606923,-0.019056355543887946,0.005942555914433842,100.0
1.12,0.01232448459659682,9.676360062035851,0.004724398665539711,0.013385132838327913,0.010451811259028115,0.00165769351903777,100.0
1.1400000000000001,0.021622253574426705,9.850677648806586,-0.046861062403181566,0.014306286189386785,-0.009082288850520103,0.005039571792822872,100.0
1.16,-0.03739861744899836,9.752741467940877,0.09275341587954396,-0.0065254028261884246,0.001427431355166202,-0.003564376046590644,100.0
1.18,0.11526067609492188,9.768628109441511,-0.10195431541206011,0.004106768722772645,-0.012311919362389177,-0.0007900353055182877,100.0
1.2,0.07776054425820791,9.868991856849249,-0.06927076046394469,0.002011505107206144,-0.019985139323941577,0.010377012091983587,100.0
1.22,0.0887768428071363,9.940806848719816,0.04136519955046724,0.007846813188104566,0.009656040859701056,0.009884809300897138,100.0
1.24,-0.03738877100875805,9.803089630276832,-0.25608016354787305,0.011473062388896322,-0.009008171777275815,0.0028716973246318634,100.0
1.26,0.14879492548131473,9.727528476866828,-0.09556317064772629,0.0025102260432283297,-0.001016637983474762,-0.01203347640127505,100.0
1.28,0.21201981570775794,9.78333033806826,0.07508761861388616,0.0007906281109196886,0.012646196572654539,-0.0012557532637387848,100.0
1.3,-0.0033678176301336496,9.839451814092234,-0.0024623308703111343,-0.0036242997736839833,-0.02003505645819232,0.006812206203407398,100.0
1.32,0.3199168402011654,9.94990524001997,-0.09903582255672962,0.006667187286865293,-0.00980058355329289,0.005057185660882048,100.0
1.34,-0.02446185154769713,9.897479390787014,0.036131455901461156,-0.008988041602606682,0.01685422289898878,-0.0041192489796072415,100.0
1.36,0.034448454795935494,9.939453225976427,-0.06593733786546091,-0.00548154038528298,-0.006930986266423176,-0.015750204401954456,100.0
1.3800000000000001,0.030878638393562714,9.677614212556948,0.020440135785935173,0.002920360842949221,-0.006968313822284753,0.0027530267343816956,100.0
1.4000000000000001,-0.11790394265700865,9.757738401302843,-0.1827885827055793,-0.009809286322836184,-0.00610976652411514,0.006451084219476514,100.0
1.42,0.010928485405059078,9.713454932802696,-0.06757873377311531,0.023335670520952194,-0.010516196029270989,-0.01230840786603363,100.0
1.44,0.013859865805452924,9.723347286424694,-0.006176780275635431,-0.010314062791514785,-0.0034658608744611023,-0.0021255455124536216,100.0
1.46,-0.10502756979807504,9.824269751371137,-0.14665045322830847,0.003015350410946618,0.0008295211242132451,-0.002049692010028379,100.0
1.48,0.004238435350485156,9.661836508309673,0.02979222201979975,0.006570961693918864,0.003581164183285636,0.0011902551455455696,100.0
1.5,-0.016255364340618986,9.792668685380614,0.15396843473789532,0.009340766114212735,0.004226906343668333,0.010383759879892629,100.0
1.52,0.07819403177777533,9.827504263562435,-0.006590549450257455,0.005684789518613596,-0.012215908848599003,-0.013226826972892874,100.0
1.54,-0.076229318858033,9.771170310845573,-0.034167059869154866,-0.018195461940607435,-0.00685909478231492,0.012941265767715529,100.0
1.56,-0.038910630272200174,9.727950251782088,0.07800285824729025,0.011061935006944504,-0.01684684186878957,-0.004576182187708602,100.0
1.58,-0.11061306528099829,9.704532779208847,-0.015694711182619166,0.003034009465043682,0.002424618756891494,0.0047365255023214484,100.0
1.6,-0.26328378889666704,9.876276731971396,0.011321023811615205,-0.0023793731559364484,0.013973281653166879,0.02259788381818078,100.0
1.62,-0.05361543974539436,9.54809070242447,-0.18391096439323926,0.006441586061565623,0.0030934599471571047,0.006386017567466967,100.0
1.6400000000000001,0.027638444758580474,9.964209228551965,-0.08586646243804719,-0.006668643811123602,0.013954078276958359,0.008003713778697647,100.0
1.6600000000000001,0.046308763483204486,9.67881839298371,-0.055861523791070705,0.004515819427579484,-0.007772602226424258,0.010683741348608031,100.0
1.68,0.10420058964628498,9.800155640362481,-0.004807119534130342,-0.011295215358679209,0.0019546069711317776,0.00570338218297235,100.0
1.7,0.011486300754910306,9.714746098136791,0.07518797412564221,0.008534907028612754,0.003923484176715589,0.010628894324806695,100.0
1.72,0.039229805794085415,9.864547880854253,0.05514920614715943,0.010063902892570687,-0.0012960101776382756,-0.006880162540472483,100.0
1.74,0.12143250719759323,9.76958216368612,0.05156300250484508,-0.011639672220950302,-0.008653317170303373,0.007070466622142517,100.0
1.76,0.11461560842385235,9.97152274645636,0.0428524951598941,-0.023785757779253014,0.01147246088333934,-0.012509997767620781,100.0
1.78,0.1691375189847134,9.735156106613859,-0.08080833605928242,0.014104710280374164,0.0026788640331975224,0.008125594383651579,100.0
1.8,-0.18052603274813359,9.747796239910912,-0.08861209503412076,0.0014973133958974159,0.0018613633206937229,0.018027775950572856,100.0
1.82,-0.08910715455926095,9.850616690933053,-0.05296142071533044,-0.0025365247301294153,0.0034667821995969647,0.009121039407866688,100.0
1.84,-0.08767093992848764,9.800188215634549,0.19182368575936548,0.009017116432230436,0.003076542457494087,0.023246504079179674,100.0
1.86,0.10433082538764529,9.744615882728032,0.050493013785536105,0.006857619173476776,-0.001419780836544838,0.007542526101644547,100.0
1.8800000000000001,-0.06825849592045519,9.756699279150018,0.022899465756232373,-0.003152758015032371,0.007830815480035374,-0.012699263247774525,100.0
1.9000000000000001,-0.045384501654150644,9.877678406264023,0.03306377076985861,-0.008856163572529888,-0.003312678021535669,0.0016716348161978894,100.0
1.92,0.2266695222200976,9.709704112900704,0.096851765383837,0.000981271282889041,0.0014033656275389062,-0.0017417350143340885,100.0
1.94,0.17644878214201865,9.810420370530217,-0.08349790376098792,-0.002646498533206902,0.01372377711234288,0.016135242191187827,100.0
1.96,0.12943932066402328,9.891423967943647,-0.049506840006747564,-0.003015680426456266,-0.006767702877074352,0.007141733217320777,100.0
1.98,-0.13303012292883756,9.810614867158343,0.0713737292245129,-0.007500820208928021,-0.0007333690085729583,-0.01815943028123646,100.0
2.0,-0.017622165221119705,9.774932628743182,-0.10828531391279311,0.0024329392012955513,-0.001058492299286516,0.014801507717596878,100.0
2.02,0.14336912209387592,9.827359695764779,-0.07052278511019407,0.02160279057215093,0.009723782194091788,-0.014713287841306657,100.0
2.04,-0.07246612620399756,9.638417819746346,0.004001034866267605,-0.001048804683109674,0.004744259464193716,0.02447742970632417,100.0
2.06,0.06198796218349389,9.743780784872332,-0.02217579262044567,0.00893298716695895,0.01111614321474516,-0.007071424413025801,100.0
2.08,0.1786302171175337,9.77763139502948,-0.02254562996452011,-0.014347367128739616,-0.007175226190807072,-0.0008446209123294203,100.0
2.1,0.14269527115473082,9.741332829307014,0.018746785572280947,-0.0046572383762872325,-0.005736402930132208,0.019474934406490556,100.0
2.12,0.11935963463863238,9.673681486615948,-0.0032953442511928586,0.006230522361891659,-0.002298627853350792,0.011951263177287228,100.0
2.14,-0.12334196399169262,9.878188202848676,0.051491267837988686,0.007641632371834881,-0.00362907297393306,-0.01474773023836315,100.0
2.16,0.09988125954789202,9.619916403302211,-0.1915260567707447,0.013697378681682167,-0.011220914143261138,-0.004546687423158612,100.0
2.18,0.08767163046835263,9.683983194568212,-0.1193050238565427,-0.009211956608359464,-0.0009099562642752041,-0.022540387001890472,100.0
2.2,0.05390907249951907,9.633126092109606,-0.07684178927975417,-0.0070388967863695496,-0.009392286767941446,0.008520685841140364,100.0
2.22,0.18687840541606293,9.85726946375005,-0.033638012994339425,0.006774636324859938,-0.0008685917180777533,0.007071255428846239,100.0
2.24,-0.22993015704575648,9.64248198125101,-0.09379798244507562,-0.01031054557084558,-0.000541988743124696,-0.008456532919741248,100.0
2.2600000000000002,-0.007413950678859362,9.528242313774868,0.12625434642913536,-0.008167856992421424,-0.0019109393590230337,-0.006166504797119883,100.0
2.2800000000000002,-0.023527841246312266,9.945617152484058,0.08612306844088716,-0.013189465462476355,-0.016908760273779935,-0.018043506670669732,100.0
2.3000000000000003,0.06581484979047464,9.71631392319652,0.08835104853237014,0.011601518439705227,-0.008269453507236863,0.007113360758259614,100.0
2.32,-0.0343149980181511,9.943075326312695,-0.10621881518535353,-0.002279957613604049,0.004657868153386098,0.01005697928130078,100.0
2.34,0.10708240474595154,9.690871889734915,0.06645457792926018,0.00715031418738151,-0.006770943762142552,0.011443831128174427,100.0
