timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,latitude,longitude,speed
0.0,0.08586183980760154,9.756232541880657,0.07177934951238125,-0.003923762917049321,-0.021964777536926727,0.02134833906064799,37.7749,-122.4194,1.283279900354538
0.02,-0.04680640024907453,9.916852088338695,-0.053542187733334884,-0.013422872135262429,-0.003377866467758414,0.011073998505136962,37.7749,-122.4194,1.2846737577531337
0.04,0.11136942376836785,9.82733046992858,0.01646078453081554,-0.03960300918109975,0.005212557152000525,-0.0006608182414655745,37.7749,-122.4194,1.0844910909560677
0.06,-0.19450687328637117,9.714372254243488,-0.004173713237647873,-0.010034578098577565,0.0059730889651898105,0.04121918872925025,37.7749,-122.4194,1.158009699713241
0.08,0.11312300916590134,9.97490662872005,0.14483508569292766,-0.0014307442412902595,0.0032176876598353807,-0.0019629696592801536,37.7749,-122.4194,1.1201045227882336
0.1,-0.006653215344188961,9.872649040151057,-0.016742420168359314,-0.012866487915293098,-0.018451853336550566,0.004418336162877868,37.7749,-122.4194,1.0019565770433978
0.12,0.012893419124781487,9.776367763142034,-0.144205954185821,-0.01543090173902974,-0.04806353185184038,-0.0009570302665823858,37.7749,-122.4194,1.2130326741744961
0.14,-0.09452526580774771,9.654616581430497,-0.18772241068052958,-0.025550716442659095,0.035992375201038665,-0.006766161329268956,37.7749,-122.4194,1.1282384603760023
0.16,-0.1814026348108151,9.767540642051982,0.1475161347406688,0.003918442967085547,-0.026192737482170627,0.012619489796621957,37.7749,-122.4194,1.3505482284711345
0.18,0.01077041477917308,9.787948691534233,-0.07886146977626303,0.03738538566432482,-0.03929915917333877,-0.012669933784090459,37.7749,-122.4194,1.2615174438188672
0.2,0.05513945495913974,9.846903233145026,0.067021165563331,0.025572477761022953,0.0026103122600819135,-0.014011556530292799,37.7749,-122.4194,1.2041401950214106
0.22,0.07026923848187651,9.870725650965966,0.007176343071505196,0.013072537759739303,-0.034170370064614417,0.013629387708187087,37.7749,-122.4194,1.1527300467629131
0.24,0.05947785958245864,9.890658209541074,-0.04166547878782575,0.013508182378620821,-0.016095974971497708,-0.009952167331246785,37.7749,-122.4194,1.2115116069785674
0.26,0.036816169505345754,9.648853256916146,-0.02598474170031256,-0.0026528628851825,0.010977008516176565,0.002669640561503587,37.7749,-122.4194,1.174412618408422
0.28,-0.09237864361929601,9.830850482116325,0.1583377881529533,-0.03609026358574081,0.03545374536948092,-0.006826562395270538,37.7749,-122.4194,1.2069539108893108
0.3,0.0767476072520033,9.794038417475178,-0.1448063428643125,-0.007388633789213986,0.007750236165447534,-0.0002310259645329615,37.7749,-122.4194,1.3901635770831968
0.32,-0.10356223474753286,10.07779772761699,-0.03864552307559256,-0.019385553746643008,-0.008783185417537604,-0.013465782369332477,37.7749,-122.4194,1.0935243844652323
0.34,0.11070642360651346,9.816469443909638,0.09065657606837013,0.003093934986906469,-0.0010283910881368383,-0.012811775054981869,37.7749,-122.4194,1.1831358131351726
0.36,-0.008398186880617295,9.747734680153863,-0.12831450084462562,0.024664294078775094,-0.03617171914349805,-0.01639464243620569,37.7749,-122.4194,1.2706388400302224
0.38,-0.005070921986548373,9.821036885671692,0.13172828077775847,0.03946819180496921,-0.009015042183303002,0.01686660219722903,37.7749,-122.4194,1.1599859158214174
0.4,0.08659266183051019,9.809143171198924,0.08922497157536255,0.0012924206236106426,-0.008995632078538887,0.0034376966850265893,37.7749,-122.4194,1.3580541840608369
0.42,0.10014686255341387,9.6110960692849,0.02717956851323369,-0.033343126743547113,0.0030665732427436034,0.01837101647587329,37.7749,-122.4194,1.2678459153011838
