timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,latitude,longitude,speed
0.0,0.1848125488583382,9.775789463875189,0.07883080413831413,0.02791119772317999,-0.031427293158358585,-0.008383700921325565,37.7749,-122.4194,8.5
0.02,-0.0035075283579794297,10.038490266017815,0.13870610675913683,-0.011810076193137061,-0.0004516316109753742,0.05085270519895627,37.7749,-122.4194,8.5
0.04,-0.03332756203896493,9.94441075586807,-0.016898102155618103,0.01222041241529644,-0.00841700811686335,0.005177255599865062,37.7749,-122.4194,8.5
0.06,0.10069420642907422,9.965574667308505,0.04002611126505526,-0.019594571925617806,-0.012278386386645239,-0.018374584679032593,37.7749,-122.4194,8.5
0.08,-0.12708189537883227,9.80113789817326,0.0016359364355701747,0.03355859357105949,0.006213535179267232,-0.0024422955102993697,37.7749,-122.4194,8.5
0.1,-0.010477421324912984,9.768587934693963,0.08670632558582414,-0.012701080465930402,-0.0022083505759258808,-0.02214798044134951,37.7749,-122.4194,8.5
0.12,-0.1345113821855471,9.642691803171026,-0.13004537827771948,-0.003121338219408955,0.007379383422044674,0.010456881949262278,37.7749,-122.4194,8.5
0.14,-0.17793601073041077,9.892286907204266,0.07107979747285302,-0.027749521330609518,-0.032412353458725736,0.018404096755394752,37.7749,-122.4194,8.5
0.16,-0.01809264746876298,9.685570541702708,-0.005228584301506352,-0.024114821289017915,0.006246895726074139,0.022958715525343357,37.7749,-122.4194,8.5
0.18,-0.0002467821927670682,9.854779639412776,-0.10412321054167706,-0.009864804634498627,-0.017779279739480448,0.0543122313956652,37.7749,-122.4194,8.5
0.2,-0.04049067600286906,9.759618926746834,0.046732801156222865,0.00786059379580445,-0.024097289921804155,-0.02554999140542913,37.7749,-122.4194,8.5
0.22,0.34159701416612037,9.917340879763307,-0.15722881471996528,0.028084224123257104,0.05776856031801381,-0.013460199262642579,37.7749,-122.4194,8.5
0.24,0.017035312447843756,9.773497919035512,0.09978789714981495,-0.009431863672446129,-0.009885339262605283,0.023184361152837087,37.7749,-122.4194,8.5
0.26,0.08028319957394366,9.813950486388107,0.09207635236970949,0.011569874722437049,-0.006011505383096367,0.006133863641127847,37.7749,-122.4194,8.5
0.28,-0.08181295458132334,9.646862999269766,0.022672356843685657,0.023923292185121216,0.05272718600064393,0.027985031815838335,37.7749,-122.4194,8.5
0.3,-0.012378485567128082,9.854264858616517,0.011712552623354648,-0.031693362026791044,-0.0015376597387504656,-0.004128059401949808,37.7749,-122.4194,8.5
0.32,0.13213924048493658,9.802760198783956,0.057854097743740035,-0.03752182529548692,-0.002099384919875214,-0.030220041392742467,37.7749,-122.4194,8.5
0.34,0.13762743297418983,9.909093411777103,-0.09627023759755529,0.025387047528393183,0.0056306942695642515,0.026881006039453786,37.7749,-122.4194,8.5
0.36,0.057481991374890164,9.908734496617761,-0.003971751122456027,0.006763045225301826,0.00630417364487829,0.006524727927683906,37.7749,-122.4194,8.5
0.38,-0.14297930630586092,9.971255241247995,-0.011558923775566436,-0.022968693423158097,-0.0020806631366361533,-0.001213486419690136,37.7749,-122.4194,8.5
0.4,-0.15631084494621716,9.844401172019229,-0.03073596283742811,0.05813554184588116,-0.005732848347084798,0.032238264032246486,37.7749,-122.4194,8.5
0.42,0.033457240220329025,9.901886861100982,0.010514789533552114,-0.00891345688825891,0.006964151904136809,0.009392037727872673,37.7749,-122.4194,8.5
0.44,0.08103910999529351,9.773758155011619,-0.06784648614420273,-0.015288320069997335,-0.016480956774204622,-0.0413048954484408,37.7749,-122.4194,8.5
0.46,0.14093212945150285,9.68041519385513,0.028513236611635163,0.012907323440372487,-0.012585896906548525,0.012464702489927053,37.7749,-122.4194,8.5
0.48,0.022731494257171914,9.765362220136677,-0.0798538682166249,0.02389588547018605,0.06423063622955534,-0.03528299910758698,37.7749,-122.4194,8.5
0.5,0.15169723649360767,9.75620719487086,0.02726740777820047,-0.015455294473020716,-0.01809708787024205,-0.004311250080921333,37.7749,-122.4194,8.5
0.52,-0.06160104921041194,9.767448584576627,0.009275436610301896,0.025598369563726738,0.034359913554703,0.004175497691930018,37.7749,-122.4194,8.5
0.54,-0.03721121515084881,9.692130389612863,-0.043398192955914655,-0.012877045265610787,0.027601205745561918,-0.003845878220902335,37.7749,-122.4194,8.5
0.56,-0.08751258855914526,9.721643863761095,-0.08370645983604838,-0.006160363545729836,-0.005345091493416126,0.00039116232180148907,37.7749,-122.4194,8.5
0.58,-0.1531303602339239,9.735634252690833,-0.009033423402340623,-0.0035122128216509784,-0.018268655005042055,0.003381767972606423,37.7749,-122.4194,8.5
0.6,-0.1659386996461374,9.725440647453093,-0.23309616119667265,-0.031164374061998627,-0.005796754320822355,0.021698642493088487,37.7749,-122.4194,8.5
0.62,-0.08532855305505982,9.896192147272608,0.009171368595880738,0.02111227087157132,-0.003655199001049514,-0.010984408701618872,37.7749,-122.4194,8.5
0.64,-0.04915801001966767,10.076178467606095,-0.11369707338738771,0.019583343541102364,0.009253019036547724,-0.03320565961550181,37.7749,-122.4194,8.5
0.66,-0.09887009498723187,9.871590294263948,-0.09297096407763733,-0.002013033419553685,-0.023527375917293744,-0.002211536254574174,37.7749,-122.4194,8.5
0.68,-0.08207071156924245,9.8317463853109,-0.06957885440948328,-0.002175865839333549,0.007244685109981462,-0.008054078624437173,37.7749,-122.4194,8.5
0.7,0.026981834898049468,9.824069629724537,0.07784480530730722,-0.02882503026636949,0.0014758893663558397,0.02361713259107804,37.7749,-122.4194,8.5
0.72,-0.1278485068682339,9.832077725542085,0.05525431470166965,-0.003234526621527263,-0.01571510958768602,-0.029085585279619842,37.7749,-122.4194,8.5
0.74,-0.18751197891247418,9.776314969191874,0.015805066489955274,0.01310875677868594,0.04914610225525816,-0.02420495459807135,37.7749,-122.4194,8.5
0.76,-0.0545472505683,9.751395022128579,0.11903025717269407,0.0190963421913146,-0.01521361134738401,-0.008875624342289825,37.7749,-122.4194,8.5
0.78,-0.04887875612015649,9.79590537945341,0.14283391869229997,-0.020083188316768787,-0.006803658394340395,0.011999475282039835,37.7749,-122.4194,8.5
0.8,0.02011715578396531,10.037509671500846,0.0037342517658624282,-0.01434031525423676,0.013133200959277076,-0.016816023356186156,37.7749,-122.4194,8.5
0.82,-0.07105377818626875,9.858995168683155,0.05292544197535159,0.02681803446073462,0.005396287686225438,-0.008344920716913824,37.7749,-122.4194,8.5
